"sales_id","tanggal","hari","bulan","tahun","kuartal","product_name","category","customer_name","payment_method","quantity","unit_price","total_price","review_rating"
"1447","2023-01-03","3","1","2023","1","Chair","Office Supplies","Customer C9680","Cash","4",NULL,"2307.80","5"
"1450","2023-11-01","1","11","2023","4","Chair","Office Supplies","Customer C7590","Cash","3",NULL,"1709.16","4"
"1503","2024-12-19","19","12","2024","4","Chair","Office Supplies","Customer C7254","Cash","1",NULL,"362.77","1"
"1550","2023-02-17","17","2","2023","1","Chair","Office Supplies","Customer C6355","Cash","8",NULL,"2860.48","5"
"1556","2024-06-17","17","6","2024","2","Chair","Office Supplies","Customer C1500","Cash","3",NULL,"564.99","2"
"1586","2023-09-13","13","9","2023","3","Chair","Office Supplies","Customer C3104","Cash","7",NULL,"393.96","4"
"1640","2025-05-14","14","5","2025","2","Chair","Office Supplies","Customer C3479","Cash","5",NULL,"2044.65","5"
"1687","2025-06-16","16","6","2025","2","Chair","Office Supplies","Customer C9136","Cash","2",NULL,"1360.18","2"
"1720","2024-08-17","17","8","2024","3","Chair","Office Supplies","Customer C1873","Cash","6",NULL,"1339.92","2"
"1769","2024-04-12","12","4","2024","2","Chair","Office Supplies","Customer C5589","Cash","6",NULL,"1409.82","3"
"1787","2023-12-02","2","12","2023","4","Chair","Office Supplies","Customer C3964","Cash","1",NULL,"72.65","2"
"49","2025-06-20","20","6","2025","2","Desk","Office Supplies","Customer C9907","Online","5",NULL,"1116.70","2"
"67","2024-11-19","19","11","2024","4","Desk","Office Supplies","Customer C9577","Online","4",NULL,"722.88","2"
"81","2023-08-21","21","8","2023","3","Desk","Office Supplies","Customer C3704","Online","5",NULL,"2260.40","2"
"102","2024-01-15","15","1","2024","1","Desk","Office Supplies","Customer C5058","Online","8",NULL,"2828.00","2"
"169","2023-01-20","20","1","2023","1","Desk","Office Supplies","Customer C7045","Online","4",NULL,"1500.20","3"
"205","2025-05-27","27","5","2025","2","Desk","Office Supplies","Customer C9011","Online","7",NULL,"3065.93","1"
"215","2023-09-01","1","9","2023","3","Desk","Office Supplies","Customer C7031","Online","2",NULL,"1485.02","2"
"238","2024-02-14","14","2","2024","1","Desk","Office Supplies","Customer C4858","Online","6",NULL,"406.38","5"
"289","2023-04-03","3","4","2023","2","Desk","Office Supplies","Customer C8169","Online","6",NULL,"1775.58","2"
"332","2025-04-04","4","4","2025","2","Desk","Office Supplies","Customer C8988","Online","1",NULL,"732.88","2"
"362","2023-07-07","7","7","2023","3","Desk","Office Supplies","Customer C8293","Online","3",NULL,"1283.34","4"
"373","2023-06-24","24","6","2023","2","Desk","Office Supplies","Customer C4543","Online","6",NULL,"4292.22","4"
"395","2025-02-11","11","2","2025","1","Desk","Office Supplies","Customer C5614","Online","7",NULL,"1845.69","2"
"449","2025-03-29","29","3","2025","1","Desk","Office Supplies","Customer C7108","Online","7",NULL,"1242.08","3"
"457","2024-01-19","19","1","2024","1","Desk","Office Supplies","Customer C4648","Online","3",NULL,"1493.49","5"
"503","2023-12-02","2","12","2023","4","Desk","Office Supplies","Customer C8741","Online","1",NULL,"417.54","1"
"515","2024-05-25","25","5","2024","2","Desk","Office Supplies","Customer C5066","Online","1",NULL,"511.82","3"
"550","2023-06-15","15","6","2023","2","Desk","Office Supplies","Customer C4452","Online","7",NULL,"2940.84","5"
"563","2023-11-13","13","11","2023","4","Desk","Office Supplies","Customer C8263","Online","3",NULL,"124.71","4"
"589","2025-06-18","18","6","2025","2","Desk","Office Supplies","Customer C9739","Online","4",NULL,"1568.52","5"
"675","2024-03-05","5","3","2024","1","Desk","Office Supplies","Customer C3920","Online","2",NULL,"1515.24","1"
"698","2024-05-26","26","5","2024","2","Desk","Office Supplies","Customer C7405","Online","5",NULL,"3178.30","1"
"702","2023-05-14","14","5","2023","2","Desk","Office Supplies","Customer C5320","Online","1",NULL,"746.81","2"
"736","2023-08-24","24","8","2023","3","Desk","Office Supplies","Customer C1248","Online","5",NULL,"1915.15","2"
"741","2023-04-18","18","4","2023","2","Desk","Office Supplies","Customer C4699","Online","7",NULL,"3459.26","2"
"766","2024-02-03","3","2","2024","1","Desk","Office Supplies","Customer C7613","Online","3",NULL,"1905.51","2"
"786","2023-08-31","31","8","2023","3","Desk","Office Supplies","Customer C4992","Online","1",NULL,"13.47","1"
"846","2023-05-02","2","5","2023","2","Desk","Office Supplies","Customer C9453","Online","7",NULL,"3887.73","1"
"861","2024-02-10","10","2","2024","1","Desk","Office Supplies","Customer C6022","Online","5",NULL,"2258.20","5"
"874","2024-03-09","9","3","2024","1","Desk","Office Supplies","Customer C8912","Online","7",NULL,"3920.42","1"
"879","2024-07-03","3","7","2024","3","Desk","Office Supplies","Customer C2483","Online","3",NULL,"1486.53","5"
"900","2025-02-18","18","2","2025","1","Desk","Office Supplies","Customer C5168","Online","6",NULL,"2086.38","1"
"911","2023-02-01","1","2","2023","1","Desk","Office Supplies","Customer C4260","Online","4",NULL,"743.28","3"
"914","2023-09-13","13","9","2023","3","Desk","Office Supplies","Customer C6184","Online","8",NULL,"1273.20","5"
"924","2024-04-13","13","4","2024","2","Desk","Office Supplies","Customer C3096","Online","2",NULL,"1300.98","3"
"969","2023-09-23","23","9","2023","3","Desk","Office Supplies","Customer C2179","Online","2",NULL,"139.94","5"
"1117","2024-08-30","30","8","2024","3","Desk","Office Supplies","Customer C9376","Online","1",NULL,"757.95","5"
"1196","2024-05-29","29","5","2024","2","Desk","Office Supplies","Customer C1315","Online","2",NULL,"760.68","5"
"1266","2023-09-10","10","9","2023","3","Desk","Office Supplies","Customer C3761","Online","4",NULL,"538.36","3"
"1283","2024-11-02","2","11","2024","4","Desk","Office Supplies","Customer C9553","Online","6",NULL,"3155.34","1"
"1313","2024-10-15","15","10","2024","4","Desk","Office Supplies","Customer C9725","Online","2",NULL,"236.18","4"
"1330","2024-11-08","8","11","2024","4","Desk","Office Supplies","Customer C6777","Online","3",NULL,"732.60","1"
"1392","2024-02-26","26","2","2024","1","Desk","Office Supplies","Customer C8781","Online","5",NULL,"3322.55","1"
"1393","2023-11-02","2","11","2023","4","Desk","Office Supplies","Customer C5806","Online","2",NULL,"475.26","3"
"1434","2023-12-16","16","12","2023","4","Desk","Office Supplies","Customer C3720","Online","7",NULL,"2527.77","2"
"1445","2023-02-25","25","2","2023","1","Desk","Office Supplies","Customer C7543","Online","8",NULL,"2437.28","3"
"1481","2024-01-04","4","1","2024","1","Desk","Office Supplies","Customer C2680","Online","8",NULL,"4306.32","1"
"1482","2024-06-06","6","6","2024","2","Desk","Office Supplies","Customer C9129","Online","4",NULL,"1645.76","2"
"1509","2023-01-14","14","1","2023","1","Desk","Office Supplies","Customer C9742","Online","5",NULL,"1258.50","5"
"1583","2025-06-18","18","6","2025","2","Desk","Office Supplies","Customer C7328","Online","5",NULL,"2991.80","2"
"1651","2023-10-26","26","10","2023","4","Desk","Office Supplies","Customer C1224","Online","7",NULL,"3063.62","4"
"1671","2023-08-09","9","8","2023","3","Desk","Office Supplies","Customer C6607","Online","2",NULL,"1191.20","5"
"1736","2025-06-18","18","6","2025","2","Desk","Office Supplies","Customer C1125","Online","8",NULL,"1154.16","1"
"1745","2024-02-04","4","2","2024","1","Desk","Office Supplies","Customer C2346","Online","3",NULL,"1095.63","2"
"1765","2023-07-08","8","7","2023","3","Desk","Office Supplies","Customer C3127","Online","1",NULL,"295.56","2"
"1770","2024-10-26","26","10","2024","4","Desk","Office Supplies","Customer C7460","Online","3",NULL,"1664.34","1"
"1773","2024-08-20","20","8","2024","3","Desk","Office Supplies","Customer C2576","Online","1",NULL,"297.06","2"
"1791","2024-06-17","17","6","2024","2","Desk","Office Supplies","Customer C6116","Online","6",NULL,"3120.00","4"
"54","2023-09-02","2","9","2023","3","Desk","Office Supplies","Customer C4213","Gift Card","5",NULL,"3483.20","1"
"97","2023-11-01","1","11","2023","4","Desk","Office Supplies","Customer C7736","Gift Card","7",NULL,"3400.11","3"
"120","2023-03-20","20","3","2023","1","Desk","Office Supplies","Customer C2946","Gift Card","2",NULL,"347.82","2"
"198","2024-05-27","27","5","2024","2","Desk","Office Supplies","Customer C7846","Gift Card","6",NULL,"1683.78","3"
"202","2025-03-18","18","3","2025","1","Desk","Office Supplies","Customer C9074","Gift Card","8",NULL,"4901.92","5"
"209","2024-12-02","2","12","2024","4","Desk","Office Supplies","Customer C9541","Gift Card","8",NULL,"3346.16","5"
"271","2023-10-21","21","10","2023","4","Desk","Office Supplies","Customer C5096","Gift Card","4",NULL,"2637.88","2"
"317","2024-09-08","8","9","2024","3","Desk","Office Supplies","Customer C7107","Gift Card","4",NULL,"2484.76","1"
"363","2023-06-05","5","6","2023","2","Desk","Office Supplies","Customer C9484","Gift Card","3",NULL,"153.45","5"
"397","2025-01-04","4","1","2025","1","Desk","Office Supplies","Customer C8245","Gift Card","3",NULL,"783.12","3"
"451","2023-10-11","11","10","2023","4","Desk","Office Supplies","Customer C7523","Gift Card","3",NULL,"2270.13","1"
"491","2024-01-31","31","1","2024","1","Desk","Office Supplies","Customer C4013","Gift Card","7",NULL,"1747.55","5"
"554","2024-04-22","22","4","2024","2","Desk","Office Supplies","Customer C5417","Gift Card","4",NULL,"856.72","2"
"556","2023-09-22","22","9","2023","3","Desk","Office Supplies","Customer C4231","Gift Card","2",NULL,"1021.60","2"
"639","2024-01-27","27","1","2024","1","Desk","Office Supplies","Customer C6228","Gift Card","1",NULL,"75.20","2"
"652","2024-10-01","1","10","2024","4","Desk","Office Supplies","Customer C4136","Gift Card","1",NULL,"698.52","1"
"723","2024-03-21","21","3","2024","1","Desk","Office Supplies","Customer C1338","Gift Card","8",NULL,"562.16","2"
"733","2024-02-17","17","2","2024","1","Desk","Office Supplies","Customer C7409","Gift Card","8",NULL,"5401.44","2"
"815","2023-02-04","4","2","2023","1","Desk","Office Supplies","Customer C5007","Gift Card","8",NULL,"372.48","5"
"832","2023-11-16","16","11","2023","4","Desk","Office Supplies","Customer C9194","Gift Card","8",NULL,"2585.28","1"
"842","2025-03-19","19","3","2025","1","Desk","Office Supplies","Customer C9150","Gift Card","8",NULL,"4504.24","1"
"909","2024-05-31","31","5","2024","2","Desk","Office Supplies","Customer C3455","Gift Card","2",NULL,"1225.78","1"
"1010","2024-10-26","26","10","2024","4","Desk","Office Supplies","Customer C6903","Gift Card","2",NULL,"542.88","5"
"1057","2025-02-03","3","2","2025","1","Desk","Office Supplies","Customer C2487","Gift Card","7",NULL,"50.33","1"
"1069","2023-05-06","6","5","2023","2","Desk","Office Supplies","Customer C6550","Gift Card","1",NULL,"122.06","4"
"1170","2024-08-25","25","8","2024","3","Desk","Office Supplies","Customer C2565","Gift Card","5",NULL,"3866.75","4"
"1207","2024-02-04","4","2","2024","1","Desk","Office Supplies","Customer C2392","Gift Card","2",NULL,"583.26","5"
"1216","2024-01-30","30","1","2024","1","Desk","Office Supplies","Customer C1110","Gift Card","7",NULL,"2754.64","2"
"1223","2024-08-12","12","8","2024","3","Desk","Office Supplies","Customer C2364","Gift Card","3",NULL,"2187.39","2"
"1253","2023-07-11","11","7","2023","3","Desk","Office Supplies","Customer C7286","Gift Card","5",NULL,"2380.05","4"
"1258","2024-12-22","22","12","2024","4","Desk","Office Supplies","Customer C7115","Gift Card","8",NULL,"1372.64","4"
"1336","2024-04-21","21","4","2024","2","Desk","Office Supplies","Customer C6979","Gift Card","1",NULL,"99.70","4"
"1365","2024-08-10","10","8","2024","3","Desk","Office Supplies","Customer C4852","Gift Card","2",NULL,"598.92","3"
"1369","2024-05-24","24","5","2024","2","Desk","Office Supplies","Customer C6707","Gift Card","8",NULL,"4758.00","5"
"1382","2023-09-05","5","9","2023","3","Desk","Office Supplies","Customer C7787","Gift Card","5",NULL,"961.95","1"
"1432","2025-06-17","17","6","2025","2","Desk","Office Supplies","Customer C8297","Gift Card","5",NULL,"3318.20","4"
"1469","2025-04-27","27","4","2025","2","Desk","Office Supplies","Customer C2562","Gift Card","6",NULL,"3176.82","1"
"1489","2023-07-31","31","7","2023","3","Desk","Office Supplies","Customer C7149","Gift Card","6",NULL,"3320.34","1"
"1610","2025-03-10","10","3","2025","1","Desk","Office Supplies","Customer C9154","Gift Card","6",NULL,"3067.68","4"
"1613","2025-06-09","9","6","2025","2","Desk","Office Supplies","Customer C6576","Gift Card","1",NULL,"697.16","2"
"1647","2025-06-13","13","6","2025","2","Desk","Office Supplies","Customer C5564","Gift Card","8",NULL,"3402.40","4"
"1684","2023-08-28","28","8","2023","3","Desk","Office Supplies","Customer C4991","Gift Card","5",NULL,"3662.45","2"
"1728","2025-01-25","25","1","2025","1","Desk","Office Supplies","Customer C5197","Gift Card","3",NULL,"1872.45","1"
"7","2024-06-19","19","6","2024","2","Desk","Office Supplies","Customer C5076","Debit Card","3",NULL,"266.22","3"
"12","2025-04-25","25","4","2025","2","Desk","Office Supplies","Customer C3269","Debit Card","7",NULL,"3697.54","4"
"22","2024-10-09","9","10","2024","4","Desk","Office Supplies","Customer C4856","Debit Card","3",NULL,"673.50","5"
"70","2025-03-28","28","3","2025","1","Desk","Office Supplies","Customer C9075","Debit Card","8",NULL,"589.92","1"
"108","2025-04-01","1","4","2025","2","Desk","Office Supplies","Customer C1099","Debit Card","6",NULL,"3120.06","2"
"117","2024-03-16","16","3","2024","1","Desk","Office Supplies","Customer C6609","Debit Card","1",NULL,"463.78","3"
"168","2024-08-05","5","8","2024","3","Desk","Office Supplies","Customer C4452","Debit Card","4",NULL,"60.48","5"
"239","2024-11-01","1","11","2024","4","Desk","Office Supplies","Customer C8446","Debit Card","5",NULL,"2340.00","1"
"241","2025-01-09","9","1","2025","1","Desk","Office Supplies","Customer C2751","Debit Card","1",NULL,"677.08","4"
"255","2023-10-06","6","10","2023","4","Desk","Office Supplies","Customer C7357","Debit Card","1",NULL,"20.53","3"
"288","2024-04-06","6","4","2024","2","Desk","Office Supplies","Customer C8322","Debit Card","3",NULL,"281.28","1"
"300","2024-04-08","8","4","2024","2","Desk","Office Supplies","Customer C8648","Debit Card","2",NULL,"1551.56","2"
"329","2023-11-08","8","11","2023","4","Desk","Office Supplies","Customer C3659","Debit Card","8",NULL,"5317.68","2"
"336","2024-05-03","3","5","2024","2","Desk","Office Supplies","Customer C9771","Debit Card","4",NULL,"1767.56","3"
"351","2023-10-05","5","10","2023","4","Desk","Office Supplies","Customer C6024","Debit Card","2",NULL,"211.18","4"
"377","2024-01-26","26","1","2024","1","Desk","Office Supplies","Customer C6758","Debit Card","2",NULL,"1444.64","4"
"428","2024-09-15","15","9","2024","3","Desk","Office Supplies","Customer C6942","Debit Card","1",NULL,"349.98","4"
"474","2024-07-09","9","7","2024","3","Desk","Office Supplies","Customer C3056","Debit Card","1",NULL,"184.50","1"
"526","2024-11-21","21","11","2024","4","Desk","Office Supplies","Customer C5830","Debit Card","8",NULL,"4719.44","3"
"530","2023-07-09","9","7","2023","3","Desk","Office Supplies","Customer C7661","Debit Card","7",NULL,"3924.76","2"
"551","2024-11-02","2","11","2024","4","Desk","Office Supplies","Customer C9000","Debit Card","2",NULL,"429.20","4"
"562","2024-09-05","5","9","2024","3","Desk","Office Supplies","Customer C2471","Debit Card","8",NULL,"5274.00","3"
"670","2023-02-14","14","2","2023","1","Desk","Office Supplies","Customer C5568","Debit Card","4",NULL,"1400.72","5"
"808","2025-03-03","3","3","2025","1","Desk","Office Supplies","Customer C6737","Debit Card","1",NULL,"264.41","3"
"902","2023-03-18","18","3","2023","1","Desk","Office Supplies","Customer C3331","Debit Card","1",NULL,"742.11","4"
"976","2023-11-09","9","11","2023","4","Desk","Office Supplies","Customer C5158","Debit Card","2",NULL,"168.44","4"
"983","2024-06-28","28","6","2024","2","Desk","Office Supplies","Customer C2958","Debit Card","6",NULL,"3032.22","2"
"998","2024-02-22","22","2","2024","1","Desk","Office Supplies","Customer C3773","Debit Card","6",NULL,"332.76","3"
"1005","2025-05-18","18","5","2025","2","Desk","Office Supplies","Customer C3334","Debit Card","4",NULL,"278.12","3"
"1068","2023-05-04","4","5","2023","2","Desk","Office Supplies","Customer C3463","Debit Card","2",NULL,"529.94","4"
"1074","2024-07-04","4","7","2024","3","Desk","Office Supplies","Customer C9767","Debit Card","5",NULL,"607.75","1"
